,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,last_owned
12011,SOLD,850000,3.0,2.0,7.2,Nugget Hl,Salem,New Hampshire,3079.0,1200.0,Not Owned
12012,SOLD,485000,2.0,2.0,2.0,11 Juniper Ln,Pelham,New Hampshire,3076.0,1436.0,7/27/2021
12013,SOLD,689900,4.0,3.0,1.15,14 Moeckel Rd,Windham,New Hampshire,3087.0,2424.0,10/30/2017
12014,SOLD,1575000,6.0,9.0,1.01,1 St Margarets Dr,Pelham,New Hampshire,3076.0,1750.0,Not Owned
12015,SOLD,599900,3.0,2.0,0.95,408 Forest St,Methuen,Massachusetts,1844.0,1826.0,10/31/1991
12016,SOLD,1700000,4.0,6.0,0.69,7 Acadia Dr,Windham,New Hampshire,3087.0,6001.0,Not Owned
12017,SOLD,419000,2.0,2.0,0.0,1 Patrick Rd Unit 1,Tewksbury,Massachusetts,1876.0,1240.0,9/28/2007
12018,SOLD,659900,4.0,3.0,0.57,59 Kelly Rd,Salem,New Hampshire,3079.0,2705.0,4/26/2016
12019,SOLD,530000,2.0,3.0,1.01,1 St Margarets Dr Unit B,Pelham,New Hampshire,3076.0,1750.0,Not Owned
12020,SOLD,550000,2.0,3.0,1.01,1 St Margarets Dr Unit A,Pelham,New Hampshire,3076.0,1750.0,Not Owned
12021,SOLD,974900,4.0,3.0,1.27,Chandler St Lot 5,Tewksbury,Massachusetts,1876.0,2933.0,Not Owned
12022,SOLD,879900,3.0,4.0,0.76,68 Gray St,Billerica,Massachusetts,1821.0,2509.0,10/22/2007
12023,SOLD,449721,3.0,2.0,0.37,15 Rachel Rd,Dracut,Massachusetts,1826.0,2024.0,Not Owned
12024,SOLD,465000,3.0,2.0,1.5,63 Tallant Rd,Pelham,New Hampshire,3076.0,1577.0,6/28/2005
12025,SOLD,675000,3.0,3.0,3.64,30 Ledge Rd,Pelham,New Hampshire,3076.0,2721.0,3/15/1995
12026,SOLD,549000,4.0,2.0,0.34,15 Harjean Rd,Billerica,Massachusetts,1821.0,2146.0,7/28/2006
12027,SOLD,1499000,5.0,5.0,1.0,2 Fraser Dr,Andover,Massachusetts,1810.0,4465.0,Not Owned
12028,SOLD,649000,3.0,3.0,2.3,39 Valley Hill Rd,Pelham,New Hampshire,3076.0,2491.0,8/15/2016
12029,SOLD,720000,3.0,3.0,0.47,76 Cart Path Rd,Dracut,Massachusetts,1826.0,2152.0,Not Owned
12030,SOLD,619000,3.0,3.0,0.23,106 Harris St,Methuen,Massachusetts,1844.0,2128.0,Not Owned
12031,SOLD,299900,3.0,4.0,0.46,126 Maple Ave,Rutland,Massachusetts,1543.0,2690.0,Not Owned
12032,SOLD,449900,3.0,3.0,0.05,38 Johnson St,Worcester,Massachusetts,1604.0,1824.0,Not Owned
12033,SOLD,100000,3.0,2.0,21.03,291 Mendon St,Blackstone,Massachusetts,1504.0,1200.0,Not Owned
12034,SOLD,74900,3.0,2.0,6.25,25 Milk St,Blackstone,Massachusetts,1504.0,1200.0,Not Owned
12035,SOLD,450000,4.0,2.0,2.23,29A Bellingham Rd Unit A,Blackstone,Massachusetts,1504.0,1926.0,Not Owned
12036,SOLD,450000,3.0,2.0,1.5,65 Federal St,Blackstone,Massachusetts,1504.0,1441.0,Not Owned
12037,SOLD,450000,3.0,2.0,0.44,22 Mendon St,Blackstone,Massachusetts,1504.0,2512.0,Not Owned
12038,SOLD,374900,3.0,3.0,2.27,232 Elm St,Blackstone,Massachusetts,1504.0,1740.0,11/4/2004
12039,SOLD,999000,6.0,4.0,0.4,131 Lakeshore Dr,Blackstone,Massachusetts,1504.0,4200.0,Not Owned
12040,SOLD,334900,3.0,2.0,5.37,Quarry Hill Ln,Blackstone,Massachusetts,1504.0,1200.0,Not Owned
12041,SOLD,450000,31.0,14.0,1.61,35 Butler St,Blackstone,Massachusetts,1504.0,13000.0,Not Owned
12042,SOLD,419900,3.0,2.0,0.17,15 Butler St,Blackstone,Massachusetts,1504.0,1560.0,Not Owned
12043,SOLD,699000,3.0,2.0,2.28,144 Lincoln St Lot 3,Blackstone,Massachusetts,1504.0,1944.0,Not Owned
12044,SOLD,189900,2.0,2.0,0.16,11 Gibbs St Unit I144,Worcester,Massachusetts,1607.0,995.0,Not Owned
12045,SOLD,208000,2.0,2.0,0.16,11 Gibbs St Unit B27,Worcester,Massachusetts,1607.0,988.0,Not Owned
12046,SOLD,439900,3.0,2.0,0.62,9 Quail Run,Holden,Massachusetts,1520.0,1591.0,2/27/1997
12047,SOLD,219999,1.0,1.0,0.22,70 Shrewsbury Green Dr Unit E,Shrewsbury,Massachusetts,1545.0,685.0,Not Owned
12048,SOLD,630000,9.0,3.0,0.13,25 Jaques Ave,Worcester,Massachusetts,1610.0,3702.0,6/4/2003
12049,SOLD,315000,2.0,2.0,0.22,21 Eaglehead Ter Apt 5,Shrewsbury,Massachusetts,1545.0,1185.0,9/3/2003
12050,SOLD,409000,3.0,2.0,0.23,65 Commonwealth Ave,Worcester,Massachusetts,1604.0,1542.0,9/24/2002
12051,SOLD,899000,4.0,4.0,0.6,20 Birch Brush Rd,Shrewsbury,Massachusetts,1545.0,2867.0,1/13/1999
12052,SOLD,599900,9.0,3.0,0.11,125 Pilgrim Ave,Worcester,Massachusetts,1604.0,4128.0,Not Owned
12053,SOLD,699900,4.0,4.0,0.47,22 Hickory Cir,Holden,Massachusetts,1520.0,2424.0,8/15/1988
12054,SOLD,599000,2.0,1.0,0.92,461 North Rd,Sudbury,Massachusetts,1776.0,988.0,Not Owned
12055,SOLD,825000,3.0,4.0,0.15,29 Quarry Rd,Acton,Massachusetts,1720.0,2685.0,Not Owned
12056,SOLD,599000,9.0,4.0,0.11,25 Esther St,Worcester,Massachusetts,1607.0,2958.0,Not Owned
12057,SOLD,519900,2.0,2.0,0.33,66 Park Hill Ave Unit 22,Millbury,Massachusetts,1527.0,1920.0,Not Owned
12058,SOLD,514900,2.0,2.0,0.33,66 Park Hill Ave Unit 24,Millbury,Massachusetts,1527.0,1850.0,Not Owned
12059,SOLD,248400,3.0,2.0,2.12,Aff Compass Point Dr Unit A,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12060,SOLD,359900,3.0,1.0,0.33,428 NE Main St,Douglas,Massachusetts,1516.0,1196.0,10/27/2008
12061,SOLD,474900,3.0,3.0,2.09,29 Marilyn Dr,Douglas,Massachusetts,1516.0,1944.0,11/12/1997
12062,SOLD,399000,3.0,3.0,3.73,185 NW Main St,Douglas,Massachusetts,1516.0,1764.0,Not Owned
12063,SOLD,879000,4.0,3.0,5.91,149 SE Main St,Douglas,Massachusetts,1516.0,3500.0,Not Owned
12064,SOLD,879000,6.0,5.0,1.09,7 Franklin St,Douglas,Massachusetts,1516.0,5019.0,5/16/1996
12065,SOLD,88000,3.0,3.0,4.94,75 Old Farm Rd,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12066,SOLD,110000,3.0,3.0,5.07,Hemlock St Lot 2,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12067,SOLD,130000,3.0,3.0,15.19,0/42 Cross St,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12068,SOLD,110000,3.0,3.0,2.12,Birch St Lot 3,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12069,SOLD,619900,4.0,3.0,0.51,1 Brookside Dr,Douglas,Massachusetts,1516.0,2200.0,Not Owned
12070,SOLD,70000,3.0,3.0,2.12,Birch St Lot 2,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12071,SOLD,125000,3.0,3.0,2.0,66 Walnut St,Douglas,Massachusetts,1516.0,1605.0,2/19/2003
12072,SOLD,464900,3.0,3.0,2.12,10 William Dr Unit 10,Douglas,Massachusetts,1516.0,2060.0,Not Owned
12073,SOLD,449900,3.0,3.0,2.12,Vg1 Compass Point Dr Unit Int,Douglas,Massachusetts,1516.0,1705.0,Not Owned
12074,SOLD,504900,3.0,2.0,0.46,443 NE Main St,Douglas,Massachusetts,1516.0,1747.0,Not Owned
12075,SOLD,584900,4.0,3.0,0.46,445 NE Main St Lot 3,Douglas,Massachusetts,1516.0,2247.0,Not Owned
12076,SOLD,439900,3.0,3.0,2.12,Vg2 Compass Point Dr Unit Int,Douglas,Massachusetts,1516.0,1605.0,Not Owned
12077,SOLD,469900,3.0,3.0,2.12,12 Williams Dr Unit 12,Douglas,Massachusetts,1516.0,2060.0,Not Owned
12078,SOLD,700000,4.0,3.0,11.41,Upton St Lot 1-4,Grafton,Massachusetts,1519.0,1892.0,Not Owned
12079,SOLD,240000,3.0,3.0,0.97,Princeton St,Holden,Massachusetts,1520.0,1200.0,Not Owned
12080,SOLD,429900,3.0,2.0,0.89,1010 Millville Rd,Uxbridge,Massachusetts,1569.0,1873.0,6/1/2007
12081,SOLD,575000,3.0,3.0,1.22,224 Main St,Grafton,Massachusetts,1560.0,2674.0,9/28/1995
12082,SOLD,849900,4.0,3.0,1.0,5 Hartford Ave W,Mendon,Massachusetts,1756.0,2817.0,Not Owned
12083,SOLD,350000,4.0,2.0,2.02,1694 Round Top Rd,Burrillville,Rhode Island,2830.0,1512.0,Not Owned
12084,SOLD,399000,3.0,3.0,0.21,107 Meadow Rd,Woonsocket,Rhode Island,2895.0,3419.0,1/31/2012
12085,SOLD,329000,4.0,2.0,0.09,618 Great Rd,North Smithfield,Rhode Island,2896.0,3154.0,12/10/2012
12086,SOLD,399000,3.0,3.0,0.53,132 Railroad Ave,Burrillville,Rhode Island,2830.0,1642.0,4/10/2001
12087,SOLD,349900,2.0,2.0,21.67,26 Summerfield Dr Unit 17,Grafton,Massachusetts,1560.0,1540.0,Not Owned
12088,SOLD,159900,3.0,1.0,0.11,736 Social St Unit 3F,Woonsocket,Rhode Island,2895.0,1224.0,10/15/2004
12089,SOLD,399000,4.0,2.0,0.25,38 Merrimac Rd,North Smithfield,Rhode Island,2896.0,1460.0,4/27/2017
12090,SOLD,683995,2.0,2.0,0.97,21 Sienna Cir Unit 33,Upton,Massachusetts,1568.0,1656.0,Not Owned
12091,SOLD,650995,2.0,3.0,0.97,23 Sienna Cir Unit 34,Upton,Massachusetts,1568.0,2160.0,Not Owned
12092,SOLD,450000,6.0,5.0,0.12,1226 Park Ave,Woonsocket,Rhode Island,2895.0,3700.0,11/4/2020
12093,SOLD,450000,2.0,2.0,15.42,Ruggles St,Westborough,Massachusetts,1581.0,1121.0,Not Owned
12094,SOLD,29900,3.0,2.0,1.07,138 Witter Rd,Salem,Connecticut,6420.0,1200.0,Not Owned
12095,SOLD,149800,3.0,3.0,6.78,17 and 19 Latham Rd,Columbia,Connecticut,6237.0,1008.0,Not Owned
12096,SOLD,519900,4.0,3.0,1.55,4 Sunrise Dr,Columbia,Connecticut,6237.0,2622.0,9/22/2020
12097,SOLD,499900,3.0,3.0,1.6,5 Sunrise Dr,Columbia,Connecticut,6237.0,2207.0,9/22/2020
12098,SOLD,38500,3.0,2.0,2.05,44 Exeter Rd,Lebanon,Connecticut,6249.0,1200.0,Not Owned
12099,SOLD,79900,2.0,3.0,6.76,11 Benjamin Ln,East Haddam,Connecticut,6423.0,1200.0,Not Owned
12100,SOLD,79900,2.0,3.0,6.27,15 Benjamin Ln,East Haddam,Connecticut,6423.0,1200.0,Not Owned
12101,SOLD,1300000,4.0,3.0,158.61,438 Browns Rd,Mansfield,Connecticut,6268.0,2028.0,11/18/2009
12102,SOLD,100000,2.0,3.0,2.02,97 Tater Hill Rd,East Haddam,Connecticut,6423.0,1200.0,11/24/2004
12103,SOLD,875000,6.0,6.0,1.12,945 Main St,Shrewsbury,Massachusetts,1545.0,4783.0,Not Owned
12104,SOLD,45000,3.0,2.0,0.38,2A Aurora St,Worcester,Massachusetts,1607.0,2500.0,Not Owned
12105,SOLD,89000,3.0,2.0,0.18,Ararat Lot 2,Worcester,Massachusetts,1605.0,2500.0,Not Owned
12106,SOLD,299900,3.0,2.0,0.21,23 Bellevue Ave,North Smithfield,Rhode Island,2896.0,1949.0,1/5/2021
12107,SOLD,215000,5.0,4.0,0.12,331 S Main St,Woonsocket,Rhode Island,2895.0,2595.0,Not Owned
12108,SOLD,830600,4.0,3.0,0.96,15 Bayliss Way Lot 2,Uxbridge,Massachusetts,1569.0,2935.0,Not Owned
12109,SOLD,155000,3.0,1.0,0.1,131 Spring St,Woonsocket,Rhode Island,2895.0,1012.0,10/15/2021
12110,SOLD,325000,3.0,3.0,0.51,40 West St,Millville,Massachusetts,1529.0,2444.0,Not Owned
12111,SOLD,219900,3.0,2.0,0.11,106 Crawford St,Woonsocket,Rhode Island,2895.0,1320.0,9/28/1998
12112,SOLD,339000,4.0,1.0,2.02,365 Round Top Rd,Burrillville,Rhode Island,2830.0,1368.0,11/18/2021
12113,SOLD,165000,3.0,3.0,20.36,355 Aldrich St,Uxbridge,Massachusetts,1569.0,1913.0,Not Owned
12114,SOLD,265000,3.0,1.0,0.59,562 Buck Hill Rd,Burrillville,Rhode Island,2859.0,1584.0,Not Owned
12115,SOLD,349000,3.0,2.0,4.02,1355 Hill Rd,Burrillville,Rhode Island,2859.0,1824.0,5/15/2013
12116,SOLD,289900,4.0,2.0,0.26,3 Williams St,North Smithfield,Rhode Island,2896.0,1782.0,Not Owned
12117,SOLD,239900,3.0,2.0,0.15,25 Union St,Woonsocket,Rhode Island,2895.0,2028.0,10/16/1990
12118,SOLD,75000,3.0,2.0,0.09,Serenity Ln Lot 11,Chincoteague,Virginia,23336.0,1200.0,Not Owned
12119,SOLD,1399000,5.0,5.0,3.79,160 Thayer St,Millville,Massachusetts,1529.0,6280.0,Not Owned
12120,SOLD,445000,10.0,4.0,0.3,18 Laundry St,Woonsocket,Rhode Island,2895.0,6414.0,Not Owned
12121,SOLD,154900,3.0,1.0,0.11,736 Social St Unit 2R,Woonsocket,Rhode Island,2895.0,1224.0,9/1/2006
12122,SOLD,1200000,3.0,2.0,8.5,1677 Round Top Rd,Burrillville,Rhode Island,2830.0,3109.0,6/21/2019
12123,SOLD,450000,14.0,4.0,0.12,88 Prospect St,Woonsocket,Rhode Island,2895.0,5104.0,3/30/2017
12124,SOLD,299900,1.0,1.0,0.39,303 Third Ave,Woonsocket,Rhode Island,2895.0,6880.0,9/5/2000
12125,SOLD,450000,8.0,4.0,0.24,62 Jeffers St,Woonsocket,Rhode Island,2895.0,5282.0,8/2/2017
12126,SOLD,399000,6.0,3.0,0.13,363 Logee St,Woonsocket,Rhode Island,2895.0,4536.0,5/1/2014
12127,SOLD,465000,8.0,4.0,0.17,20 Jeffers St,Woonsocket,Rhode Island,2895.0,4955.0,Not Owned
12128,SOLD,460000,8.0,4.0,0.17,46 Jeffers St,Woonsocket,Rhode Island,2895.0,5262.0,8/2/2017
12129,SOLD,359000,6.0,3.0,0.08,1095 Park Ave,Woonsocket,Rhode Island,2895.0,3852.0,3/26/2008
12130,SOLD,369900,8.0,3.0,0.25,495 Front St,Woonsocket,Rhode Island,2895.0,3681.0,Not Owned
12131,SOLD,279900,2.0,2.0,0.24,80 Hamlet Ave Unit B,Woonsocket,Rhode Island,2895.0,1216.0,Not Owned
12132,SOLD,175000,4.0,3.0,1.84,Upton St Lot 1,Grafton,Massachusetts,1536.0,1892.0,Not Owned
12133,SOLD,399900,12.0,4.0,0.12,18 Oak Hill Ave,Woonsocket,Rhode Island,2895.0,6307.0,3/15/2018
12134,SOLD,44900,4.0,2.0,0.36,29 Driftway St,Hopedale,Massachusetts,1747.0,1200.0,6/8/2001
12135,SOLD,279900,2.0,2.0,0.24,80 Hamlet Ave Unit A,Woonsocket,Rhode Island,2895.0,1216.0,Not Owned
12136,SOLD,169900,4.0,4.0,2.07,13A Asylum St,Mendon,Massachusetts,1756.0,4130.0,Not Owned
12137,SOLD,1200000,4.0,2.0,4.26,148 150 Cedar St,Milford,Massachusetts,1757.0,2104.0,Not Owned
12138,SOLD,474900,3.0,3.0,0.96,17 Pouts Ln,Uxbridge,Massachusetts,1569.0,1913.0,Not Owned
12139,SOLD,289000,3.0,1.0,2.06,635 Town Farm Rd,Burrillville,Rhode Island,2859.0,1488.0,12/21/1994
12140,SOLD,225000,2.0,1.0,0.11,128 Cottage St,Woonsocket,Rhode Island,2895.0,1120.0,9/28/2016
12141,SOLD,199900,3.0,2.0,0.46,1300 Wallum Lake Rd,Burrillville,Rhode Island,2859.0,1260.0,Not Owned
12142,SOLD,295900,3.0,3.0,0.28,25 Villa Nova St Apt 2,Woonsocket,Rhode Island,2895.0,1656.0,Not Owned
12143,SOLD,175000,1.0,1.0,0.11,110 Mill St Apt 104,Woonsocket,Rhode Island,2895.0,772.0,9/2/2020
12144,SOLD,409000,4.0,3.0,0.6,137 Oakley Rd,Woonsocket,Rhode Island,2895.0,3758.0,12/5/2012
12145,SOLD,610000,4.0,4.0,0.14,1298 Victory Hwy,Burrillville,Rhode Island,2858.0,4464.0,5/10/2018
12146,SOLD,524900,5.0,3.0,0.59,40 School St,North Smithfield,Rhode Island,2896.0,3659.0,Not Owned
12147,SOLD,339000,2.0,2.0,0.09,108 Laurelwood Dr Unit 108,Hopedale,Massachusetts,1747.0,1400.0,11/27/2012
12148,SOLD,280000,3.0,1.0,0.27,843 Third Ave,Woonsocket,Rhode Island,2895.0,1006.0,Not Owned
12149,SOLD,375000,3.0,2.0,17.38,1363 Pound Hill Rd,North Smithfield,Rhode Island,2896.0,1872.0,Not Owned
12150,SOLD,519000,4.0,2.0,0.72,2 Briarcliff Rd,Hopedale,Massachusetts,1747.0,2326.0,9/14/1982
12151,SOLD,449900,4.0,5.0,0.18,21 Summit Ave,North Smithfield,Rhode Island,2896.0,3974.0,12/13/1996
12152,SOLD,339900,5.0,3.0,0.33,111 Vose St,Woonsocket,Rhode Island,2895.0,2344.0,Not Owned
12153,SOLD,319900,3.0,1.0,0.18,781 Grove St,Woonsocket,Rhode Island,2895.0,1176.0,Not Owned
12154,SOLD,348888,4.0,2.0,0.1,158 Rathbun St,Woonsocket,Rhode Island,2895.0,1551.0,Not Owned
12155,SOLD,349000,6.0,2.0,0.14,47 Harrison Ave,Woonsocket,Rhode Island,2895.0,3126.0,1/23/2019
12156,SOLD,499900,6.0,4.0,0.11,202 Great Rd,North Smithfield,Rhode Island,2896.0,4314.0,3/13/2017
12157,SOLD,720000,5.0,3.0,1.63,28 Lincoln Dr,North Smithfield,Rhode Island,2896.0,3676.0,8/19/2002
12158,SOLD,184900,1.0,1.0,0.11,99 Allen St Unit 114,Woonsocket,Rhode Island,2895.0,749.0,4/25/2017
12159,SOLD,399000,4.0,2.0,0.11,10 Lamoureux Blvd,North Smithfield,Rhode Island,2896.0,2876.0,Not Owned
12160,SOLD,499900,3.0,3.0,0.96,23 Pouts Ln,Uxbridge,Massachusetts,1569.0,2454.0,Not Owned
12161,SOLD,599900,8.0,3.0,0.48,268 Great Rd,North Smithfield,Rhode Island,2896.0,4479.0,6/3/2016
12162,SOLD,784500,4.0,3.0,0.93,26 Bayliss Way Lot 9,Uxbridge,Massachusetts,1569.0,2772.0,Not Owned
12163,SOLD,389900,3.0,3.0,0.16,201 Transit St,Woonsocket,Rhode Island,2895.0,1580.0,Not Owned
12164,SOLD,549000,2.0,2.0,0.96,53 Spring Hill Dr Unit 39,Uxbridge,Massachusetts,1569.0,1880.0,Not Owned
12165,SOLD,399999,7.0,3.0,0.18,187 Harrison Ave,Woonsocket,Rhode Island,2895.0,4288.0,Not Owned
12166,SOLD,419000,3.0,3.0,0.19,40 Burnside Ave,Woonsocket,Rhode Island,2895.0,1275.0,Not Owned
12167,SOLD,184500,2.0,1.0,0.09,360 Steere Farm Rd Apt 3,Burrillville,Rhode Island,2830.0,875.0,Not Owned
12168,SOLD,398000,6.0,4.0,0.16,612 S Main St,Woonsocket,Rhode Island,2895.0,6960.0,8/17/2018
12169,SOLD,239900,2.0,2.0,0.23,115 Railroad St,Woonsocket,Rhode Island,2895.0,3990.0,6/19/2017
12170,SOLD,275000,3.0,1.0,0.09,1 Tupperware Dr Unit 212,North Smithfield,Rhode Island,2896.0,1669.0,Not Owned
12171,SOLD,599000,5.0,3.0,2.1,1646 E Wallum Lake Rd,Burrillville,Rhode Island,2859.0,3239.0,11/22/2021
12172,SOLD,499000,3.0,2.0,38.0,780 Round Top Rd,Burrillville,Rhode Island,2830.0,1546.0,Not Owned
12173,SOLD,339900,4.0,2.0,0.23,43 47 Summit St,Woonsocket,Rhode Island,2895.0,3029.0,Not Owned
12174,SOLD,279000,2.0,2.0,0.15,141 5th Ave,Woonsocket,Rhode Island,2895.0,2682.0,Not Owned
12175,SOLD,199900,3.0,2.0,0.11,29 Canal St Unit R,Woonsocket,Rhode Island,2895.0,1260.0,Not Owned
12176,SOLD,425000,7.0,3.0,0.15,50 Rockland Ave,Woonsocket,Rhode Island,2895.0,5237.0,Not Owned
12177,SOLD,420000,3.0,2.0,0.46,52 Corrie Ln,Burrillville,Rhode Island,2839.0,1632.0,1/16/1998
12178,SOLD,324900,5.0,3.0,0.26,357 2nd Ave,Woonsocket,Rhode Island,2895.0,1985.0,7/21/2016
12179,SOLD,425000,8.0,4.0,0.09,32 34 Dean St,Woonsocket,Rhode Island,2895.0,3888.0,Not Owned
12180,SOLD,250000,2.0,1.0,0.36,306 Privilege St,Woonsocket,Rhode Island,2895.0,1092.0,Not Owned
12181,SOLD,219900,2.0,2.0,0.11,63 Blakeley St Apt 209,Woonsocket,Rhode Island,2895.0,971.0,7/20/2020
12182,SOLD,269900,3.0,2.0,0.11,122 Angell St,Woonsocket,Rhode Island,2895.0,1425.0,Not Owned
12183,SOLD,339000,3.0,2.0,0.22,50 Litzen Rd,North Smithfield,Rhode Island,2896.0,912.0,1/10/2022
12184,SOLD,349900,4.0,2.0,0.24,236 Summer St,Woonsocket,Rhode Island,2895.0,1995.0,Not Owned
12185,SOLD,425000,7.0,3.0,0.11,419 Second Ave,Woonsocket,Rhode Island,2895.0,4141.0,3/26/2020
12186,SOLD,50000,3.0,2.0,0.13,276 High St,Woonsocket,Rhode Island,2895.0,1224.0,Not Owned
12187,SOLD,479000,3.0,2.0,0.15,66 High St,Northbridge,Massachusetts,1588.0,1641.0,5/29/1998
12188,SOLD,239999,3.0,1.0,0.11,126 Jenckes St,Woonsocket,Rhode Island,2895.0,924.0,10/7/2013
12189,SOLD,189900,2.0,1.0,0.11,148 Bernon St Apt 26,Woonsocket,Rhode Island,2895.0,1200.0,8/13/2021
12190,SOLD,410000,4.0,4.0,0.08,211 Cato St,Woonsocket,Rhode Island,2895.0,3664.0,Not Owned
12191,SOLD,299900,3.0,2.0,0.12,725 Third Ave,Woonsocket,Rhode Island,2895.0,1560.0,12/7/2016
12192,SOLD,599900,4.0,4.0,32.0,101A,Mendon,Massachusetts,1756.0,4130.0,Not Owned
12193,SOLD,349900,6.0,3.0,0.11,124 East St,Woonsocket,Rhode Island,2895.0,4866.0,Not Owned
12194,SOLD,325000,5.0,3.0,0.17,33 Cross St,Woonsocket,Rhode Island,2895.0,4158.0,Not Owned
12195,SOLD,239900,3.0,2.0,0.09,265 Sayles Ave Unit 13,Burrillville,Rhode Island,2859.0,1700.0,9/30/2019
12196,SOLD,285000,2.0,1.0,0.09,1 Tupperware Dr Unit 204,North Smithfield,Rhode Island,2896.0,1700.0,Not Owned
12197,SOLD,449999,9.0,3.0,0.37,255 Front St,Woonsocket,Rhode Island,2895.0,6310.0,12/10/2019
12198,SOLD,549900,5.0,4.0,0.51,35 High St,Burrillville,Rhode Island,2859.0,7306.0,Not Owned
12199,SOLD,365000,6.0,3.0,0.24,121 Blackstone St,Woonsocket,Rhode Island,2895.0,5429.0,Not Owned
12200,SOLD,270000,3.0,2.0,0.04,264 268 Arnold St,Woonsocket,Rhode Island,2895.0,2795.0,Not Owned
12201,SOLD,330000,10.0,2.0,0.12,108 Parker St,Woonsocket,Rhode Island,2895.0,2504.0,3/15/2021
12202,SOLD,190000,2.0,2.0,0.01,94 Mill St Apt 102,Woonsocket,Rhode Island,2895.0,968.0,8/4/2009
12203,SOLD,225000,2.0,2.0,0.11,99 Allen St Unit 213,Woonsocket,Rhode Island,2895.0,1065.0,10/7/2020
12204,SOLD,399900,3.0,2.0,0.23,57 Morse Ave,North Smithfield,Rhode Island,2896.0,1752.0,3/8/2013
12205,SOLD,279900,3.0,2.0,0.18,869 Bernon St,Woonsocket,Rhode Island,2895.0,2560.0,Not Owned
12206,SOLD,329900,3.0,2.0,0.21,109 Gaskill St,Woonsocket,Rhode Island,2895.0,1870.0,6/30/2000
12207,SOLD,639900,4.0,4.0,0.74,56 Cape Rd,Mendon,Massachusetts,1756.0,4130.0,5/31/2002
12208,SOLD,479900,5.0,2.0,0.54,1040 Douglas Tpke,Burrillville,Rhode Island,2830.0,2040.0,6/29/2012
12209,SOLD,475000,3.0,2.0,0.94,401 Iron Mine Hill Rd,North Smithfield,Rhode Island,2896.0,1428.0,Not Owned
12210,SOLD,532900,4.0,2.0,0.7,685 Round Top Rd,Burrillville,Rhode Island,2830.0,2256.0,Not Owned
12211,SOLD,149900,2.0,1.0,0.11,388 Vose St Apt 1,Woonsocket,Rhode Island,2895.0,1000.0,4/30/2007
12212,SOLD,459900,2.0,2.0,0.09,170 Providence Pike Unit 44,North Smithfield,Rhode Island,2896.0,1496.0,8/21/2008
12213,SOLD,249900,2.0,2.0,0.25,8 Shadowbrook Ln Apt 63,Milford,Massachusetts,1757.0,1068.0,8/24/1999
12214,SOLD,449900,3.0,3.0,2.0,555 Sherman Farm Rd,Burrillville,Rhode Island,2830.0,1500.0,1/17/2019
12215,SOLD,325000,3.0,2.0,0.11,341 Ballou St,Woonsocket,Rhode Island,2895.0,1194.0,9/1/2015
12216,SOLD,299900,9.0,3.0,0.11,205 Chapel St,Woonsocket,Rhode Island,2895.0,3503.0,3/30/2020
12217,SOLD,995000,3.0,4.0,1.89,575 Wallum Lake Rd,Burrillville,Rhode Island,2859.0,6000.0,7/21/2006
12218,SOLD,749900,3.0,4.0,1.38,2 Quissett Rd,Mendon,Massachusetts,1756.0,3084.0,Not Owned
12219,SOLD,299900,4.0,2.0,0.22,397 Orchard St,Woonsocket,Rhode Island,2895.0,3121.0,8/22/2008
12220,SOLD,535000,3.0,3.0,1.16,142 Elizabeth Ave,North Smithfield,Rhode Island,2896.0,1912.0,12/10/2019
12221,SOLD,269994,3.0,2.0,0.1,207 Mowry St,Woonsocket,Rhode Island,2895.0,1047.0,12/14/2021
12222,SOLD,339900,4.0,2.0,0.09,7 Lewis St,Woonsocket,Rhode Island,2895.0,2952.0,10/14/2008
12223,SOLD,325000,4.0,2.0,0.12,39 Bernice Ave,Woonsocket,Rhode Island,2895.0,1394.0,12/6/2019
12224,SOLD,525000,3.0,2.0,0.28,34 Princeton Dr,Milford,Massachusetts,1757.0,2990.0,5/31/2005
12225,SOLD,465000,3.0,2.0,0.11,8 Meade St,Milford,Massachusetts,1757.0,1257.0,4/11/1990
12226,SOLD,419900,8.0,3.0,0.13,52 Third Ave,Woonsocket,Rhode Island,2895.0,6800.0,6/10/2016
12227,SOLD,529000,4.0,3.0,0.25,10 Dartmouth Dr,Milford,Massachusetts,1757.0,2400.0,3/28/2008
12228,SOLD,409999,3.0,1.0,0.77,1181 Victory Hwy,North Smithfield,Rhode Island,2896.0,1372.0,Not Owned
12229,SOLD,529000,4.0,3.0,0.07,2 Grove St,Milford,Massachusetts,1757.0,2800.0,Not Owned
12230,SOLD,469900,9.0,4.0,2.9,27 31 Walling Rd,Burrillville,Rhode Island,2830.0,5700.0,Not Owned
12231,SOLD,239900,2.0,1.0,0.11,99 Allen St Unit 103,Woonsocket,Rhode Island,2895.0,936.0,4/17/2017
12232,SOLD,295000,3.0,2.0,0.51,107 Harkness Rd Unit A,Millville,Massachusetts,1529.0,1411.0,Not Owned
